N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch7,coinc_ch7,int_time
3,1,,2026-07-29T18:01:51.138538,99856,9656,3757,9656,589,9656,24,11,0,1.0295242000138387
3,1,,2026-07-29T18:01:52.170240,99163,9685,3788,9685,687,9685,30,16,0,1.0313220999960322
3,1,,2026-07-29T18:01:53.200900,99028,9524,3707,9524,634,9524,25,13,0,1.0301049999834504
3,1,,2026-07-29T18:01:54.230059,98898,9527,3657,9527,687,9527,20,9,0,1.0286713999812491
3,1,,2026-07-29T18:01:55.260667,99246,9595,3780,9595,656,9595,14,10,0,1.030243800021708
3,1,,2026-07-29T18:01:56.290540,98882,9578,3789,9578,658,9578,18,17,0,1.0294526999932714
3,1,,2026-07-29T18:01:57.322300,99254,9651,3784,9651,708,9651,27,16,0,1.031216500006849
3,1,,2026-07-29T18:01:58.351214,99285,9491,3807,9491,656,9491,19,14,0,1.0282508000091184
3,1,,2026-07-29T18:01:59.382798,99527,9754,3777,9754,686,9754,19,11,0,1.0310782000015024
3,1,,2026-07-29T18:02:00.414719,99261,9746,3779,9746,658,9746,28,10,0,1.0312256000179332
3,1,,2026-07-29T18:02:01.445743,99533,9599,3779,9599,686,9599,23,16,0,1.0305844999966212
3,1,,2026-07-29T18:02:02.473548,99447,9544,3769,9544,651,9544,20,10,0,1.0274498000217136
3,1,,2026-07-29T18:02:03.503750,99800,9672,3877,9672,669,9672,21,16,0,1.0299186000193004
3,1,,2026-07-29T18:02:04.534519,99407,9651,3763,9651,689,9651,18,12,0,1.0302888000151142
3,1,,2026-07-29T18:02:05.564018,99566,9568,3772,9568,662,9568,18,11,0,1.028988300007768
3,1,,2026-07-29T18:02:06.595144,98804,9499,3712,9499,644,9499,28,6,0,1.03058140000212
3,1,,2026-07-29T18:02:07.625575,99731,9665,3872,9665,654,9665,20,9,0,1.0300355000072159
3,1,,2026-07-29T18:02:08.656316,100287,9728,3908,9728,676,9728,26,11,0,1.0302433999895584
3,1,,2026-07-29T18:02:09.686395,98883,9807,3794,9807,655,9807,21,6,0,1.0295891999849118
3,1,,2026-07-29T18:02:10.717170,99430,9515,3766,9515,661,9515,17,15,0,1.0304603000113275
3,1,,2026-07-29T18:02:11.747702,99406,9761,3831,9761,662,9761,25,7,0,1.0300805000006221
3,1,,2026-07-29T18:02:12.777168,100051,9624,3838,9624,693,9624,31,8,0,1.0289912000007462
3,1,,2026-07-29T18:02:13.808324,99528,9670,3777,9670,673,9670,28,16,0,1.0306424999726005
3,1,,2026-07-29T18:02:14.838557,99320,9666,3806,9666,668,9666,20,19,0,1.0297510999953374
3,1,,2026-07-29T18:02:15.869476,99651,9615,3722,9615,684,9615,21,9,0,1.0302946000010706
3,1,,2026-07-29T18:02:16.900168,99340,9538,3752,9538,656,9538,31,14,0,1.0302913000050467
3,1,,2026-07-29T18:02:17.929980,99982,9473,3735,9473,682,9473,23,18,0,1.0293967000034172
3,1,,2026-07-29T18:02:18.961575,99259,9554,3757,9554,648,9554,28,13,0,1.0311335000151303
3,1,,2026-07-29T18:02:19.991943,99961,9554,3783,9554,639,9554,16,9,0,1.029740199999651
3,1,,2026-07-29T18:02:21.024536,99852,9679,3733,9679,625,9679,20,12,0,1.03197569999611
3,1,,2026-07-29T18:02:22.055110,99765,9735,3870,9735,682,9735,20,18,0,1.0300392000062857
3,1,,2026-07-29T18:02:23.085865,99445,9577,3823,9577,628,9577,17,10,0,1.030266899993876
3,1,,2026-07-29T18:02:24.118200,99809,9564,3759,9564,673,9564,16,9,0,1.0315609999815933
3,1,,2026-07-29T18:02:25.148986,99159,9517,3762,9517,660,9517,27,18,0,1.0303132999979425
3,1,,2026-07-29T18:02:26.180961,99528,9519,3668,9519,722,9520,24,2,0,1.0314936000213493
3,1,,2026-07-29T18:02:27.212118,99640,9752,3832,9752,707,9751,23,15,0,1.030541300016921
3,1,,2026-07-29T18:02:28.242244,99382,9634,3883,9634,704,9634,18,10,0,1.0296065000002272
3,1,,2026-07-29T18:02:29.272922,98997,9586,3743,9586,653,9586,19,13,0,1.030216700019082
3,1,,2026-07-29T18:02:30.303051,99786,9788,3902,9788,648,9788,24,7,0,1.0296547999896575
3,1,,2026-07-29T18:02:31.334106,99627,9634,3836,9634,667,9634,31,9,0,1.030447600001935
3,1,,2026-07-29T18:02:32.364014,99430,9708,3815,9708,724,9708,27,11,0,1.0293268999957945
3,1,,2026-07-29T18:02:33.394656,99398,9598,3771,9598,667,9598,26,10,0,1.030138000001898
3,1,,2026-07-29T18:02:34.424601,99722,9608,3762,9608,693,9608,24,13,0,1.0295165000134148
3,1,,2026-07-29T18:02:35.454977,99844,9654,3818,9654,658,9654,25,10,0,1.0298326999763958
3,1,,2026-07-29T18:02:36.486228,99177,9677,3645,9677,662,9677,27,11,0,1.0307153000030667
3,1,,2026-07-29T18:02:37.515354,99285,9526,3753,9526,676,9526,25,18,0,1.0286000999913085
3,1,,2026-07-29T18:02:38.545912,99362,9579,3759,9579,696,9579,28,16,0,1.0301590000162832
3,1,,2026-07-29T18:02:39.576711,99459,9599,3769,9599,693,9599,29,15,0,1.0304755000106525
3,1,,2026-07-29T18:02:40.606975,99959,9590,3774,9590,718,9590,33,9,0,1.0298270999919623
3,1,,2026-07-29T18:02:41.637247,99979,9692,3715,9692,714,9692,21,8,0,1.0297518000006676
3,1,,2026-07-29T18:02:42.668427,99230,9618,3657,9618,686,9618,26,18,0,1.0305132000066806
3,1,,2026-07-29T18:02:43.699845,99560,9648,3840,9648,644,9648,23,18,0,1.0308326999947894
3,1,,2026-07-29T18:02:44.731565,99322,9664,3780,9664,633,9664,32,9,0,1.0312051000073552
3,1,,2026-07-29T18:02:45.763077,99707,9735,3812,9735,659,9735,25,18,0,1.0309187000093516
3,1,,2026-07-29T18:02:46.795164,100042,9718,3729,9718,711,9718,21,14,0,1.0316479000030085
3,1,,2026-07-29T18:02:47.826781,99584,9478,3760,9478,662,9478,18,9,0,1.0311440999794286
3,1,,2026-07-29T18:02:48.856858,99851,9728,3895,9728,638,9728,27,15,0,1.0296306999807712
3,1,,2026-07-29T18:02:49.887249,99510,9746,3840,9746,695,9746,39,9,0,1.029878799978178
3,1,,2026-07-29T18:02:50.918153,99551,9618,3780,9618,663,9618,20,17,0,1.0302385999821126
3,1,,2026-07-29T18:02:51.949164,99838,9809,3913,9809,654,9809,24,12,0,1.0305540999979712
3,1,,2026-07-29T18:02:52.978230,99386,9592,3805,9592,640,9592,21,15,0,1.028490900003817
3,1,,2026-07-29T18:02:54.008624,99477,9588,3783,9588,646,9588,24,9,0,1.029951800010167
3,1,,2026-07-29T18:02:55.039649,99509,9675,3825,9675,677,9675,36,8,0,1.0305170000065118
3,2,,2026-07-29T18:02:59.010199,98802,10098,4431,10098,303,10098,7,16,0,1.0293693999992684
3,2,,2026-07-29T18:03:00.039788,99518,10291,4557,10291,302,10291,12,17,0,1.0292408000095747
3,2,,2026-07-29T18:03:01.071296,99106,10368,4502,10368,337,10368,11,12,0,1.0310959000198636
3,2,,2026-07-29T18:03:02.102950,99947,10344,4526,10344,306,10344,8,7,0,1.0311208999773953
3,2,,2026-07-29T18:03:03.133158,99744,10145,4466,10145,271,10145,8,14,0,1.0296979999984615
3,2,,2026-07-29T18:03:04.162927,99838,10418,4583,10418,314,10418,7,14,0,1.029294200008735
3,2,,2026-07-29T18:03:05.192236,98614,10088,4419,10088,316,10088,9,7,0,1.028877000004286
3,2,,2026-07-29T18:03:06.222296,99363,10118,4447,10118,296,10118,6,14,0,1.0295672000211198
3,2,,2026-07-29T18:03:07.251094,99428,10274,4531,10274,299,10274,9,17,0,1.028440900001442
3,2,,2026-07-29T18:03:08.311183,100719,10132,4465,10132,309,10132,3,6,0,1.0595912999997381
3,2,,2026-07-29T18:03:09.366349,102763,10606,4560,10606,358,10606,13,9,0,1.0301017999881878
3,2,,2026-07-29T18:03:10.396379,99372,10173,4467,10173,291,10173,8,9,0,1.0296022999973502
3,2,,2026-07-29T18:03:11.427012,99819,10102,4429,10102,323,10102,6,6,0,1.0302873000036925
3,2,,2026-07-29T18:03:12.456968,99631,10058,4488,10058,284,10058,4,16,1,1.0295437999884598
3,2,,2026-07-29T18:03:13.486941,99557,10411,4606,10411,308,10411,8,14,0,1.0296275000146125
3,2,,2026-07-29T18:03:14.517844,100295,10248,4487,10248,308,10248,3,10,0,1.0304767999914475
3,2,,2026-07-29T18:03:15.549360,99303,10129,4518,10129,329,10129,8,9,0,1.0309576999861747
3,2,,2026-07-29T18:03:16.579449,99168,10145,4499,10145,296,10145,8,8,0,1.0296018999943044
3,2,,2026-07-29T18:03:17.609945,99343,10277,4544,10277,296,10277,5,15,0,1.0299173000094015
3,2,,2026-07-29T18:03:18.642930,99413,10332,4541,10332,283,10332,9,14,0,1.0325370999926236
3,2,,2026-07-29T18:03:19.672340,99690,10304,4555,10304,277,10304,5,15,0,1.0287886000005528
3,2,,2026-07-29T18:03:20.700936,99567,10010,4336,10010,274,10010,6,16,0,1.0282706999860238
3,2,,2026-07-29T18:03:21.769435,98502,10280,4463,10280,294,10280,6,7,0,1.067989100003615
3,2,,2026-07-29T18:03:22.839295,107331,11171,4949,11171,327,11171,12,15,0,1.028512300021248
3,2,,2026-07-29T18:03:23.869437,98965,10093,4429,10093,271,10093,5,9,0,1.029581499984488
3,2,,2026-07-29T18:03:24.899946,98886,10302,4558,10302,272,10302,7,13,0,1.0298800999880768
3,2,,2026-07-29T18:03:25.929821,99801,10139,4474,10139,299,10139,7,10,0,1.0293532999930903
3,2,,2026-07-29T18:03:26.961293,99354,10127,4476,10127,299,10127,12,13,0,1.030694000015501
3,2,,2026-07-29T18:03:27.991530,99171,10167,4520,10167,323,10167,6,9,0,1.029660000000149
3,2,,2026-07-29T18:03:29.021764,99258,10235,4552,10235,299,10235,7,11,0,1.0297281999955885
3,2,,2026-07-29T18:03:30.051938,99401,10153,4439,10153,266,10153,7,15,0,1.029531100008171
3,2,,2026-07-29T18:03:31.080987,99459,10326,4605,10326,316,10326,8,17,0,1.0286870000127237
3,2,,2026-07-29T18:03:32.110035,99126,10091,4444,10091,303,10091,7,5,0,1.027016400010325
3,2,,2026-07-29T18:03:33.137279,99465,10098,4486,10098,290,10098,5,14,0,1.027033799997298
3,2,,2026-07-29T18:03:34.164589,99229,10189,4395,10189,312,10189,8,11,0,1.0270661000104155
3,2,,2026-07-29T18:03:35.191369,98890,10430,4581,10430,320,10430,5,9,0,1.026551399991149
3,2,,2026-07-29T18:03:36.220657,99555,10150,4487,10150,296,10150,11,10,0,1.0289832999987993
3,2,,2026-07-29T18:03:37.249628,99474,10284,4528,10284,300,10284,6,10,0,1.0287492999923415
3,2,,2026-07-29T18:03:38.277598,99515,10223,4541,10223,319,10223,9,12,0,1.0277155000076164
3,2,,2026-07-29T18:03:39.305927,99333,10358,4527,10358,266,10358,10,16,0,1.0280534999910742
3,2,,2026-07-29T18:03:40.334832,99168,10475,4623,10475,299,10475,8,17,0,1.0284463000134565
3,2,,2026-07-29T18:03:41.363639,99552,10183,4460,10183,320,10183,6,13,0,1.028411800012691
3,2,,2026-07-29T18:03:42.393177,99746,10193,4459,10193,294,10193,7,12,0,1.0291912999819033
3,2,,2026-07-29T18:03:43.421858,99882,10384,4535,10384,341,10384,11,15,0,1.0281865999859292
3,2,,2026-07-29T18:03:44.451235,99835,10458,4604,10458,316,10458,8,16,0,1.0290763000084553
3,2,,2026-07-29T18:03:45.478955,99072,10316,4548,10316,298,10316,6,8,0,1.0274455999897327
3,2,,2026-07-29T18:03:46.507736,99243,10001,4516,10001,288,10001,11,10,0,1.0284973999951035
3,2,,2026-07-29T18:03:47.537786,98967,10210,4552,10210,290,10210,11,15,0,1.0298162999970373
3,2,,2026-07-29T18:03:48.566958,99451,9946,4438,9946,295,9946,0,8,0,1.028622699988773
3,2,,2026-07-29T18:03:49.595808,99504,10293,4607,10293,297,10293,6,7,0,1.0284908000030555
3,2,,2026-07-29T18:03:50.625265,99699,10017,4409,10017,278,10017,6,9,0,1.0290505000157282
3,2,,2026-07-29T18:03:51.654504,99759,10317,4579,10317,300,10317,9,10,0,1.0289905999961775
3,2,,2026-07-29T18:03:52.682471,99096,10305,4536,10305,324,10305,5,14,0,1.0275566000200342
3,2,,2026-07-29T18:03:53.712429,99612,10043,4471,10043,318,10043,6,12,0,1.029642400011653
3,2,,2026-07-29T18:03:54.740224,99618,10294,4546,10294,306,10294,7,9,0,1.0271642000006977
3,2,,2026-07-29T18:03:55.769728,98997,10319,4601,10319,326,10319,9,10,0,1.029108599992469
3,2,,2026-07-29T18:03:56.799056,99725,10351,4567,10351,278,10351,6,16,0,1.0290717000025325
3,2,,2026-07-29T18:03:57.829190,99002,10309,4654,10309,314,10309,10,10,0,1.0296267000085209
3,2,,2026-07-29T18:03:58.857793,98951,10098,4428,10098,302,10098,6,11,0,1.0281503000005614
3,2,,2026-07-29T18:03:59.889754,99769,10215,4474,10215,287,10215,5,9,0,1.031645799987018
3,2,,2026-07-29T18:04:00.923186,99858,10251,4655,10251,307,10252,6,18,0,1.0324913999938872
3,2,,2026-07-29T18:04:01.955369,99676,10243,4641,10243,312,10242,9,6,0,1.0312010000052396
3,2,,2026-07-29T18:04:02.987810,99578,10176,4427,10176,305,10176,8,7,0,1.0318788999866229
3,2,,2026-07-29T18:04:04.019447,99945,10340,4502,10340,306,10340,10,9,0,1.031160499987891
3,2,,2026-07-29T18:04:05.050675,100130,10379,4627,10379,285,10379,9,5,0,1.0306981999892741
3,2,,2026-07-29T18:04:06.081710,99636,10150,4556,10150,297,10150,15,11,0,1.0304343000170775
3,2,,2026-07-29T18:04:07.113303,99871,10373,4578,10373,311,10373,6,16,0,1.0310138000058942
3,2,,2026-07-29T18:04:08.144946,99697,10369,4470,10369,306,10369,5,12,0,1.0311080999963451
3,2,,2026-07-29T18:04:09.180798,99800,10187,4393,10187,302,10187,6,9,0,1.0352224000089336
3,2,,2026-07-29T18:04:10.212116,99533,10233,4569,10233,279,10233,5,6,0,1.0305268999945838
3,2,,2026-07-29T18:04:11.243562,99861,10412,4565,10412,305,10412,8,9,0,1.0308962000126485
3,2,,2026-07-29T18:04:12.274657,99146,10334,4530,10334,290,10334,5,9,0,1.030780400004005
3,2,,2026-07-29T18:04:13.305689,99358,10261,4578,10261,295,10261,4,11,0,1.0305915000208188
3,2,,2026-07-29T18:04:14.337301,99977,10098,4449,10098,271,10098,6,6,0,1.0311278000008315
3,2,,2026-07-29T18:04:15.369211,99729,10358,4606,10358,313,10358,8,5,0,1.0311913999903481
3,2,,2026-07-29T18:04:16.401101,99581,10279,4550,10279,297,10279,5,12,0,1.0311278000008315
3,2,,2026-07-29T18:04:17.432586,99699,10047,4469,10047,296,10047,14,12,0,1.0310482000058983
3,2,,2026-07-29T18:04:18.462058,100254,10326,4659,10326,319,10326,10,8,0,1.0289563999976963
3,2,,2026-07-29T18:04:19.492354,99876,10213,4510,10213,297,10213,11,6,0,1.0298439000034705
3,2,,2026-07-29T18:04:20.522678,99941,10133,4488,10133,299,10133,8,14,0,1.0297676000045612
3,2,,2026-07-29T18:04:21.552917,99720,10390,4523,10390,328,10390,4,10,0,1.0297120000177529
3,2,,2026-07-29T18:04:22.583274,100400,10176,4542,10176,299,10176,9,13,0,1.0299315999727696
3,2,,2026-07-29T18:04:23.613547,99409,10258,4588,10258,296,10258,9,6,0,1.0299625000043306
3,2,,2026-07-29T18:04:24.643399,99695,10276,4563,10276,283,10276,8,12,0,1.029248299979372
3,2,,2026-07-29T18:04:25.674865,99470,10209,4460,10209,319,10209,15,12,0,1.0309934000251815
3,2,,2026-07-29T18:04:26.704435,100045,10113,4465,10113,329,10113,8,11,0,1.0289963999821339
3,2,,2026-07-29T18:04:27.734651,99990,10266,4517,10266,289,10266,10,8,0,1.029658700019354
3,2,,2026-07-29T18:04:28.765476,99360,10082,4522,10082,297,10082,4,17,0,1.0304554000031203
3,2,,2026-07-29T18:04:29.796233,99536,10372,4492,10372,351,10372,6,11,0,1.030152099992847
3,2,,2026-07-29T18:04:30.827272,99012,10159,4433,10159,312,10159,7,12,0,1.0305705999780912
3,2,,2026-07-29T18:04:31.857574,99441,10315,4608,10316,318,10316,6,14,0,1.0297193999867886
3,2,,2026-07-29T18:04:32.888674,99189,10296,4603,10295,294,10295,11,10,0,1.0306731000018772
3,2,,2026-07-29T18:04:33.918217,99734,10232,4552,10232,322,10232,6,10,0,1.0289734000107273
3,2,,2026-07-29T18:04:34.946381,99282,10121,4464,10121,300,10121,8,10,0,1.0279027000069618
3,2,,2026-07-29T18:04:35.977086,99557,10283,4544,10283,299,10283,9,11,0,1.0302482999977656
3,2,,2026-07-29T18:04:37.008311,99114,10288,4441,10288,344,10288,5,13,0,1.030672399996547
3,2,,2026-07-29T18:04:38.038461,99502,10043,4412,10043,297,10043,3,11,0,1.0296395999903325
3,2,,2026-07-29T18:04:39.067991,99692,10298,4629,10298,303,10298,12,13,0,1.0290855999919586
3,2,,2026-07-29T18:04:40.098011,99274,10033,4423,10033,287,10033,5,9,0,1.0295759000000544
3,2,,2026-07-29T18:04:41.128737,99426,10164,4515,10164,299,10164,9,10,0,1.0303054000250995
3,2,,2026-07-29T18:04:42.158110,99542,10176,4498,10176,293,10176,5,9,0,1.0289218000252731
3,2,,2026-07-29T18:04:43.187043,99553,10383,4651,10383,265,10383,6,14,0,1.0283888999838382
3,2,,2026-07-29T18:04:44.217347,99179,10309,4585,10310,303,10310,6,12,0,1.0298822000040673
3,2,,2026-07-29T18:04:45.248580,100042,10235,4501,10234,326,10234,4,10,0,1.03080000000773
3,2,,2026-07-29T18:04:46.277645,98555,10173,4469,10173,294,10173,3,9,0,1.0285041000170168
3,2,,2026-07-29T18:04:47.308973,99139,10158,4446,10158,309,10158,6,16,0,1.0309159000171348
3,2,,2026-07-29T18:04:48.340798,99040,10223,4364,10223,310,10223,6,20,0,1.031396099977428
3,2,,2026-07-29T18:04:49.371182,99543,10097,4568,10097,281,10097,4,11,0,1.0299126000027172
3,2,,2026-07-29T18:04:50.403617,99901,10227,4559,10227,286,10227,4,10,0,1.0319127999828197
3,2,,2026-07-29T18:04:51.435174,99511,10216,4544,10216,317,10216,3,8,0,1.030911100009689
3,2,,2026-07-29T18:04:52.466200,99882,10207,4492,10207,298,10207,7,12,0,1.0305798999906983
3,2,,2026-07-29T18:04:53.496989,99548,10035,4376,10035,328,10035,7,10,0,1.0303151000116486
3,2,,2026-07-29T18:04:54.527929,99981,10175,4454,10175,305,10175,10,7,0,1.0305409000138752
3,2,,2026-07-29T18:04:55.559634,99236,10220,4493,10220,323,10220,7,10,0,1.0310735999955796
3,2,,2026-07-29T18:04:56.589613,99813,10343,4583,10343,309,10343,5,10,0,1.0294035999977496
3,2,,2026-07-29T18:04:57.621760,99890,10137,4387,10137,336,10137,7,5,0,1.0317115999932867
3,2,,2026-07-29T18:04:58.653340,99367,10115,4418,10115,311,10115,10,10,0,1.031090000004042
3,2,,2026-07-29T18:04:59.683968,99995,10165,4479,10165,295,10165,6,12,0,1.0300197000033222
3,2,,2026-07-29T18:05:00.713460,99076,10186,4503,10186,299,10186,12,11,0,1.0289303999743424
3,2,,2026-07-29T18:05:01.742642,99193,10369,4633,10370,316,10370,7,10,0,1.0287787000124808
3,2,,2026-07-29T18:05:02.773773,99111,10278,4516,10277,317,10277,11,10,0,1.0306491999945138
3,2,,2026-07-29T18:05:03.804277,99377,10190,4549,10190,290,10190,10,10,0,1.0301387999788858
3,2,,2026-07-29T18:05:04.835981,99345,10058,4549,10058,253,10058,8,13,0,1.0312885000021197
3,2,,2026-07-29T18:05:05.865520,100146,10240,4460,10240,301,10240,8,13,0,1.0291081000177655
3,2,,2026-07-29T18:05:06.896623,99492,10237,4539,10237,281,10237,2,15,0,1.0307150000007823
3,2,,2026-07-29T18:05:07.926854,99944,10204,4525,10204,306,10204,5,20,0,1.0296679000020958
3,2,,2026-07-29T18:05:08.957499,99607,10233,4437,10233,304,10233,3,9,0,1.030202099995222
3,2,,2026-07-29T18:05:09.988867,99772,10150,4539,10150,299,10150,7,8,0,1.031022600014694
3,2,,2026-07-29T18:05:11.021495,99805,10228,4430,10228,312,10228,6,11,0,1.0321256000024732
3,2,,2026-07-29T18:05:12.050911,100002,10347,4585,10347,296,10347,6,11,0,1.0290491000050679
3,2,,2026-07-29T18:05:13.080284,99084,10252,4518,10252,273,10252,5,16,0,1.0289071000006516
3,2,,2026-07-29T18:05:14.111677,100113,10259,4573,10259,301,10259,7,12,0,1.030921399971703
3,2,,2026-07-29T18:05:15.142671,99432,10174,4449,10174,308,10174,7,6,0,1.0303083000180777
3,2,,2026-07-29T18:05:16.175139,99387,9971,4400,9971,283,9971,7,6,0,1.031804900005227
3,2,,2026-07-29T18:05:17.205305,100983,10464,4606,10464,339,10464,8,9,0,1.0296852999890689
3,2,,2026-07-29T18:05:18.236587,99272,10143,4573,10143,295,10143,3,13,0,1.030826200003503
3,2,,2026-07-29T18:05:19.268107,99306,10086,4487,10086,299,10086,7,13,0,1.0309594999998808
3,2,,2026-07-29T18:05:20.299181,99611,10338,4528,10338,304,10338,5,6,0,1.0305897000071127
3,2,,2026-07-29T18:05:21.329852,98974,10172,4419,10172,299,10172,6,10,0,1.0302990000054706
3,2,,2026-07-29T18:05:22.359800,99527,10237,4473,10237,298,10237,3,14,0,1.029456200019922
3,2,,2026-07-29T18:05:23.390921,99125,10059,4454,10059,282,10059,6,17,0,1.0306280000077095
3,2,,2026-07-29T18:05:24.422997,99450,10256,4522,10256,300,10256,12,13,0,1.0316452000115532
3,2,,2026-07-29T18:05:25.453306,99355,10161,4400,10161,330,10161,8,3,0,1.0296671999967657
3,2,,2026-07-29T18:05:26.480903,99394,10291,4573,10291,280,10291,7,11,0,1.027186499995878
3,2,,2026-07-29T18:05:27.508551,99131,10085,4502,10085,316,10085,11,7,0,1.0274620999989565
3,2,,2026-07-29T18:05:28.536293,98919,10157,4453,10157,331,10157,10,13,0,1.0275351000018418
3,2,,2026-07-29T18:05:29.563483,98616,10144,4351,10144,298,10144,2,15,0,1.0268982000125106
3,2,,2026-07-29T18:05:30.590542,99331,10237,4498,10237,314,10237,9,11,0,1.026817799982382
3,2,,2026-07-29T18:05:31.619140,99374,10068,4532,10068,312,10068,3,14,0,1.0283346999785863
3,2,,2026-07-29T18:05:32.648016,99059,10206,4602,10206,326,10206,13,11,0,1.0285417000122834
3,2,,2026-07-29T18:05:33.674816,99160,10269,4538,10269,306,10269,5,9,0,1.0266188999812584
3,2,,2026-07-29T18:05:34.703044,98775,10289,4561,10289,303,10289,7,9,0,1.0279474999988452
3,2,,2026-07-29T18:05:35.772230,103448,10529,4610,10529,294,10529,2,9,0,1.0688062000263017
3,2,,2026-07-29T18:05:36.801195,98818,10283,4472,10283,300,10283,6,12,0,1.028691899991827
3,2,,2026-07-29T18:05:37.829091,99628,10286,4586,10286,292,10286,7,8,0,1.0275525000179186
3,2,,2026-07-29T18:05:38.856525,99541,10144,4486,10144,287,10144,3,16,0,1.0271482999960426
3,2,,2026-07-29T18:05:39.883887,99072,10199,4545,10199,322,10199,14,11,0,1.027158100012457
3,2,,2026-07-29T18:05:40.911548,99067,10121,4523,10121,281,10121,10,17,0,1.0274001999932807
3,2,,2026-07-29T18:05:41.939535,98646,10082,4493,10082,285,10082,1,4,0,1.0277449999994133
3,2,,2026-07-29T18:05:42.968067,99043,10013,4389,10013,283,10013,7,14,0,1.0282404999888968
3,2,,2026-07-29T18:05:43.995748,99812,10183,4447,10183,305,10183,8,16,0,1.0272266000101808
3,2,,2026-07-29T18:05:45.023849,99616,10154,4394,10154,294,10154,6,13,0,1.027871900005266
3,2,,2026-07-29T18:05:46.053069,99736,10137,4467,10137,305,10137,10,12,0,1.028823199972976
3,2,,2026-07-29T18:05:47.079287,98810,10072,4445,10072,295,10072,6,6,0,1.0259788999974262
3,2,,2026-07-29T18:05:48.107285,98972,10081,4375,10081,304,10081,7,12,0,1.027812400017865
3,2,,2026-07-29T18:05:49.134132,99275,10125,4492,10125,281,10125,7,9,0,1.026514800003497
3,2,,2026-07-29T18:05:50.161483,99491,10002,4360,10002,316,10002,12,11,0,1.0271792999992613
3,2,,2026-07-29T18:05:51.188181,99012,10213,4473,10213,306,10213,9,12,0,1.0265279000159353
3,2,,2026-07-29T18:05:52.217448,99401,10143,4522,10143,281,10143,5,12,0,1.0288750000181608
3,2,,2026-07-29T18:05:53.246126,99428,10371,4523,10371,302,10371,7,22,0,1.0282220000226516
3,2,,2026-07-29T18:05:54.275615,99407,10073,4441,10073,325,10073,8,7,0,1.0289064999960829
3,2,,2026-07-29T18:05:55.304314,99301,10148,4488,10148,321,10148,7,13,0,1.028311100002611
3,2,,2026-07-29T18:05:56.331814,99028,10154,4579,10154,298,10154,12,15,0,1.0272571000095922
3,2,,2026-07-29T18:05:57.360560,99529,10206,4627,10206,294,10206,8,7,0,1.0284719000046607
3,2,,2026-07-29T18:05:58.389116,99459,10113,4392,10113,290,10113,9,15,0,1.0282106999948155
3,2,,2026-07-29T18:05:59.417723,99802,10411,4658,10411,289,10411,8,14,0,1.0282060999888927
3,2,,2026-07-29T18:06:00.445195,98741,10068,4375,10068,312,10068,6,11,0,1.0269877999962773
3,2,,2026-07-29T18:06:01.473249,99119,9962,4401,9962,313,9962,8,11,0,1.0277097999933176
3,2,,2026-07-29T18:06:02.501495,100127,10287,4521,10287,304,10287,10,16,0,1.0278467999887653
3,2,,2026-07-29T18:06:03.530323,99473,10065,4402,10065,295,10065,6,7,0,1.0284347999840975
3,2,,2026-07-29T18:06:04.558800,99810,10272,4510,10272,294,10272,3,14,0,1.0279222000099253
3,2,,2026-07-29T18:06:05.586624,99351,10202,4479,10202,290,10202,10,7,0,1.0274500999948941
3,2,,2026-07-29T18:06:06.614992,98963,10199,4488,10200,326,10200,4,14,0,1.028100399998948
3,2,,2026-07-29T18:06:07.642550,98912,9914,4409,9913,283,9913,7,6,0,1.0272299000062048
3,2,,2026-07-29T18:06:08.669558,99197,10344,4576,10344,302,10344,7,13,0,1.0268006999976933
3,2,,2026-07-29T18:06:09.697264,98933,10091,4468,10091,287,10091,6,12,0,1.0275139000150375
3,2,,2026-07-29T18:06:10.725129,98338,10021,4399,10021,302,10021,5,11,0,1.0275448999891523
3,2,,2026-07-29T18:06:11.753101,98837,10204,4544,10204,270,10204,8,6,0,1.0275796999922022
3,2,,2026-07-29T18:06:12.781569,99532,10117,4439,10117,295,10117,4,8,0,1.0281360000080895
3,2,,2026-07-29T18:06:13.808123,99137,10231,4450,10231,336,10231,7,15,0,1.0262118999962695
3,2,,2026-07-29T18:06:14.836416,99119,10138,4508,10139,284,10139,10,6,0,1.028105500008678
3,2,,2026-07-29T18:06:15.864859,99168,10039,4422,10038,318,10038,11,12,0,1.028154400002677
3,2,,2026-07-29T18:06:16.891857,99400,9981,4392,9981,308,9981,8,7,0,1.0266270999854896
3,2,,2026-07-29T18:06:17.919855,99467,10391,4504,10391,277,10391,5,8,0,1.027693600015482
3,2,,2026-07-29T18:06:18.948631,99485,10088,4451,10088,297,10088,5,14,0,1.0284439999959432
3,2,,2026-07-29T18:06:19.976198,99252,10261,4495,10261,339,10261,3,15,0,1.0272119999863207
3,2,,2026-07-29T18:06:21.003940,99451,10214,4459,10214,299,10214,9,11,0,1.0272007000166923
3,2,,2026-07-29T18:06:22.031766,99038,10269,4548,10269,317,10269,7,8,0,1.027505200006999
3,2,,2026-07-29T18:06:23.059157,99294,10100,4437,10100,289,10100,8,9,0,1.0271351000119466
3,2,,2026-07-29T18:06:24.087024,98703,10247,4413,10247,319,10247,6,7,0,1.0275574999977835
