N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch10,coinc_ch10,singles_ch12,coinc_ch12,singles_ch7,coinc_ch7,int_time
6,4,,2026-07-31T04:38:57.004806,2009691,162241,93930,162241,16983,162241,2044,162241,102,162241,22,162241,27,214284,123,20.02709109999705
6,4,,2026-07-31T04:39:17.031657,2009042,161639,93529,161639,17213,161639,2050,161639,92,161639,21,161639,22,213890,120,20.026811800024007
6,4,,2026-07-31T04:39:37.060272,2010278,162285,93809,162285,17272,162285,1992,162285,104,162285,25,162285,27,214193,130,20.02855129999807
6,4,,2026-07-31T04:39:57.087960,2008462,161404,93548,161404,16897,161404,2025,161404,108,161404,27,161404,30,214093,139,20.027530999970622
6,4,,2026-07-31T04:40:17.116466,2007373,161717,93792,161717,17105,161717,1934,161717,113,161717,29,161717,35,212876,119,20.028367799997795
6,4,,2026-07-31T04:40:37.144041,2010651,161716,93644,161716,17015,161716,1983,161716,128,161716,29,161716,17,213788,138,20.027359600004274
6,4,,2026-07-31T04:40:57.170428,2007462,161403,93674,161403,17029,161403,2073,161403,103,161403,20,161403,33,214094,134,20.02611999999499
6,4,,2026-07-31T04:41:17.198072,2011651,162160,93618,162160,17354,162160,2033,162160,101,162160,27,162160,31,213491,137,20.027589500008617
6,4,,2026-07-31T04:41:37.225846,2009738,161838,93922,161838,17112,161838,2003,161838,114,161838,24,161838,22,213541,134,20.027521199954208
6,4,,2026-07-31T04:41:57.252565,2013349,161867,93719,161867,16963,161867,2041,161867,112,161867,24,161867,29,214474,120,20.02606989996275
6,4,,2026-07-31T04:42:17.280212,2012632,162228,93970,162228,17103,162228,2051,162228,118,162228,29,162228,29,213904,134,20.027526699996088
6,4,,2026-07-31T04:42:37.309710,2014497,162379,93884,162379,17251,162379,2054,162379,103,162379,29,162379,31,214506,123,20.02940659999149
6,4,,2026-07-31T04:42:57.336359,2013809,162661,93963,162661,17171,162661,1993,162661,111,162661,22,162661,16,214296,138,20.026398099958897
6,4,,2026-07-31T04:43:17.362931,2015281,161284,93184,161284,17079,161284,2059,161284,109,161284,21,161284,30,214608,145,20.026425799995195
6,4,,2026-07-31T04:43:37.391663,2015018,161915,93386,161915,17084,161915,2030,161915,126,161915,19,161915,36,214254,130,20.028594199975487
6,4,,2026-07-31T04:43:57.418848,2015760,161969,93815,161969,17257,161969,2040,161969,109,161969,24,161969,28,214717,124,20.027060799999163
6,4,,2026-07-31T04:44:17.445587,2017448,161603,93354,161603,16939,161603,2013,161603,106,161603,25,161603,18,213604,130,20.02658290002728
6,4,,2026-07-31T04:44:37.473095,2017057,162328,93715,162328,17007,162328,1916,162328,104,162328,26,162328,26,214625,116,20.02734570001485
6,4,,2026-07-31T04:44:57.501600,2019725,162117,93768,162117,17081,162117,2013,162117,99,162117,21,162117,25,214232,126,20.02834969997639
6,4,,2026-07-31T04:45:17.529800,2018939,161856,93622,161856,17162,161856,1978,161856,104,161856,32,161856,31,214904,139,20.028029899985995
6,4,,2026-07-31T04:45:37.556615,2018453,161332,93439,161332,17183,161332,1978,161332,109,161332,22,161332,33,214169,145,20.02663679997204
6,4,,2026-07-31T04:45:57.584619,2017060,161579,93665,161579,17105,161579,2024,161579,125,161579,27,161579,29,214909,125,20.02788780000992
6,4,,2026-07-31T04:46:17.611195,2019385,161576,93317,161576,16980,161576,2015,161576,90,161576,20,161576,30,214986,112,20.026480600005016
6,4,,2026-07-31T04:46:37.638094,2019150,161178,93566,161178,16900,161178,2044,161178,111,161178,25,161178,36,215371,142,20.02679299999727
6,4,,2026-07-31T04:46:57.664241,2022937,162005,93652,162005,16959,162005,2011,162005,93,162005,22,162005,47,214219,122,20.025979200028814
6,4,,2026-07-31T04:47:17.691462,2021028,161516,93311,161516,17049,161516,2134,161516,112,161516,27,161516,27,215121,121,20.027168300002813
6,4,,2026-07-31T04:47:37.718833,2021408,162174,93704,162174,17099,162174,2110,162174,111,162174,29,162174,25,214684,130,20.02721400000155
6,4,,2026-07-31T04:47:57.747532,2023692,162095,93343,162095,17151,162095,2069,162095,119,162095,27,162095,21,214750,129,20.02854590001516
6,4,,2026-07-31T04:48:17.775042,2020404,161073,93104,161073,17000,161073,2000,161073,104,161073,29,161073,22,214143,124,20.027320399996825
6,4,,2026-07-31T04:48:37.804524,2019506,161293,93033,161293,17066,161293,1973,161293,121,161293,13,161293,24,214896,158,20.029210500011686
6,4,,2026-07-31T04:48:57.831865,2020662,161114,92774,161114,17119,161114,1976,161114,120,161114,23,161114,32,214103,136,20.027043399983086
6,4,,2026-07-31T04:49:17.859401,2021840,161281,93061,161281,17044,161281,1953,161281,97,161281,22,161281,26,213712,114,20.027405600005295
6,4,,2026-07-31T04:49:37.886291,2024287,161257,93198,161257,17043,161257,2052,161257,96,161257,25,161257,30,214403,116,20.02677880000556
6,4,,2026-07-31T04:49:57.914404,2023200,161674,93683,161674,16865,161674,2040,161674,106,161674,18,161674,27,215118,118,20.027910399949178
6,4,,2026-07-31T04:50:17.943166,2021139,161557,93429,161557,16944,161557,2043,161557,110,161557,27,161557,14,214622,125,20.028687299985904
6,4,,2026-07-31T04:50:37.971749,2024315,161116,93474,161116,16840,161116,2002,161116,108,161116,23,161116,36,214331,137,20.028247500013094
6,4,,2026-07-31T04:50:57.998329,2021884,161266,93079,161266,17094,161266,1987,161266,103,161266,26,161266,33,214265,129,20.02636999997776
6,4,,2026-07-31T04:51:18.027261,2020958,161624,93554,161624,17015,161624,2012,161624,100,161624,31,161624,21,214744,141,20.02887850004481
6,4,,2026-07-31T04:51:38.054127,2021787,162107,93905,162107,16976,162107,1992,162107,105,162107,28,162107,28,214296,133,20.0266558000003
6,4,,2026-07-31T04:51:58.081165,2020931,161726,93432,161726,17072,161726,2003,161726,110,161726,26,161726,33,213610,158,20.026883299986366
6,4,,2026-07-31T04:52:18.110583,2020715,160591,92772,160591,16887,160591,1993,160591,109,160591,29,160591,30,214438,159,20.02928229997633
6,4,,2026-07-31T04:52:38.139304,2018427,161669,93500,161669,16931,161669,1968,161669,121,161669,30,161669,28,213937,135,20.028476999956183
6,4,,2026-07-31T04:52:58.166032,2020033,160711,93030,160711,17020,160711,1927,160711,112,160711,16,160711,21,213462,125,20.026555599994026
6,4,,2026-07-31T04:53:18.195651,2018736,160428,92547,160428,16867,160428,2040,160428,105,160428,28,160429,27,213377,131,20.029368499992415
6,4,,2026-07-31T04:53:38.222153,2016132,160742,92824,160742,17010,160742,1963,160742,116,160742,23,160741,31,214495,134,20.026282999955583
6,4,,2026-07-31T04:53:58.249335,2018438,160322,92578,160322,16922,160322,2031,160322,115,160322,24,160322,28,213198,115,20.027059000043664
6,5,,2026-07-31T04:54:28.439574,2016281,169526,103077,169526,14869,169526,1249,169526,31,169526,53,169526,35,213253,142,20.029432000010274
6,5,,2026-07-31T04:54:48.469444,2017327,169201,102214,169201,15229,169201,1178,169201,32,169201,42,169201,38,213856,155,20.029609700024594
6,5,,2026-07-31T04:55:08.499403,2012386,169749,103013,169749,15089,169749,1153,169749,29,169749,51,169749,42,213260,112,20.029679399973247
6,5,,2026-07-31T04:55:28.528983,2013153,168670,102313,168670,15004,168670,1189,168670,29,168670,53,168670,46,212541,122,20.029518399969675
6,5,,2026-07-31T04:55:48.558056,2013325,169379,102893,169379,15007,169379,1111,169379,32,169379,52,169379,41,212301,150,20.028671400039457
6,5,,2026-07-31T04:56:08.586487,2013708,170164,103262,170164,15080,170164,1160,170164,28,170164,47,170164,45,212743,136,20.028181699977722
6,5,,2026-07-31T04:56:28.615288,2012223,168926,102282,168926,15104,168926,1214,168926,35,168926,34,168926,38,213214,115,20.028502799978014
6,5,,2026-07-31T04:56:48.644091,2011317,169038,102437,169038,15064,169038,1201,169038,28,169038,54,169038,26,212869,122,20.028580000041984
6,5,,2026-07-31T04:57:08.673361,2010662,168894,102599,168894,14857,168894,1195,168894,26,168894,37,168894,32,213435,128,20.02902980003273
6,5,,2026-07-31T04:57:28.702938,2011049,170022,103125,170022,14953,170022,1196,170022,28,170022,32,170022,35,212955,134,20.029300800000783
6,5,,2026-07-31T04:57:48.731585,2013474,169422,102671,169422,14873,169422,1132,169422,33,169422,49,169422,26,213635,115,20.028422700008377
6,5,,2026-07-31T04:58:08.760764,2011849,170190,103169,170190,14994,170190,1175,170190,32,170190,42,170190,26,213303,151,20.028940899996087
6,5,,2026-07-31T04:58:28.790698,2010730,169830,103120,169830,15240,169830,1165,169830,37,169830,42,169830,32,214312,122,20.029707700014114
6,5,,2026-07-31T04:58:48.819868,2012270,169561,102338,169561,15176,169561,1194,169561,29,169561,36,169561,42,213572,156,20.02883149997797
6,5,,2026-07-31T04:59:08.848772,2008909,169557,102856,169557,15081,169557,1249,169557,36,169557,50,169557,30,212560,136,20.028601699974388
6,5,,2026-07-31T04:59:28.879001,2012178,170174,103251,170174,15214,170174,1160,170174,33,170174,46,170174,41,213918,123,20.03000119997887
6,5,,2026-07-31T04:59:48.907976,2013594,169442,102833,169442,15012,169442,1173,169442,37,169442,39,169442,34,214075,131,20.028846300032455
6,5,,2026-07-31T05:00:08.937505,2009624,169670,102874,169670,15024,169670,1205,169670,39,169670,43,169670,46,212946,140,20.029289499972947
6,5,,2026-07-31T05:00:28.968096,2010995,169034,102650,169034,15008,169034,1195,169034,33,169034,47,169034,32,213544,136,20.03027829999337
6,5,,2026-07-31T05:00:48.996831,2014692,170133,103269,170133,15078,170133,1184,170133,34,170133,43,170133,43,214165,123,20.028496799990535
6,5,,2026-07-31T05:01:09.025985,2012346,168880,102679,168880,15029,168880,1171,168880,24,168880,49,168880,35,213125,126,20.028981300012674
6,5,,2026-07-31T05:01:29.056319,2014891,170004,103297,170004,15142,170004,1184,170004,33,170004,50,170004,29,213619,148,20.0300195000018
6,5,,2026-07-31T05:01:49.084998,2012237,170076,103094,170076,14831,170076,1142,170076,34,170076,55,170076,34,213518,141,20.028446100011934
6,5,,2026-07-31T05:02:09.113487,2017522,169703,103309,169703,14800,169703,1166,169703,38,169703,35,169703,48,214065,140,20.028263200016227
6,5,,2026-07-31T05:02:29.142985,2015784,170154,103362,170154,15093,170154,1121,170154,28,170154,45,170154,34,212667,145,20.029294300009497
6,5,,2026-07-31T05:02:49.172470,2014374,170113,103560,170113,15147,170113,1145,170113,31,170113,42,170113,29,214128,136,20.029213199974038
6,5,,2026-07-31T05:03:09.201877,2018144,171619,103101,171619,15097,171619,1221,171619,32,171619,33,171619,38,214980,139,20.028739500034135
6,5,,2026-07-31T05:03:29.230561,1206148,149359,61052,149359,8890,149359,696,149359,21,149359,32,149359,35,323921,83,20.028435999993235
6,5,,2026-07-31T05:03:49.261089,0,450311,0,450317,0,450317,0,450317,0,450317,0,450317,0,702133,0,20.029257600021083
6,5,,2026-07-31T05:04:09.291589,0,86,0,90,0,90,0,90,0,90,0,90,0,731,0,20.02830999996513
6,5,,2026-07-31T05:04:29.321019,0,40,0,39,0,39,0,39,0,39,0,39,0,712,0,20.028188600030262
6,5,,2026-07-31T05:04:49.350830,0,24,0,23,0,23,0,23,0,23,0,23,0,866,0,20.028962899988983
6,5,,2026-07-31T05:05:09.381143,0,6,0,6,0,6,0,6,0,6,0,6,0,1005,0,20.029224099998828
6,5,,2026-07-31T05:05:29.409798,0,0,0,2,0,2,0,2,0,2,0,2,0,1011,0,20.027842000010423
6,5,,2026-07-31T05:05:49.439720,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,20.028658299997915
6,5,,2026-07-31T05:06:09.469424,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,20.028417799971066
6,5,,2026-07-31T05:06:29.499592,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,20.0289419000037
6,5,,2026-07-31T05:06:49.529420,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,20.028442200040445
6,5,,2026-07-31T05:07:09.560195,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.029482700047083
6,5,,2026-07-31T05:07:29.591059,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20.029874500003643
6,5,,2026-07-31T05:07:49.621253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02892549999524
6,5,,2026-07-31T05:08:09.650939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.028756799991243
6,5,,2026-07-31T05:08:29.681473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0294547000085
6,5,,2026-07-31T05:08:49.712181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029417199955788
6,5,,2026-07-31T05:09:09.742163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.028725099982694
6,5,,2026-07-31T05:09:29.772573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029274599975906
6,5,,2026-07-31T05:09:49.802635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02900189999491
6,5,,2026-07-31T05:10:09.833249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029581499984488
6,5,,2026-07-31T05:10:29.862851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02857879997464
6,5,,2026-07-31T05:10:49.893333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029293600004166
6,5,,2026-07-31T05:11:09.922748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.028322000056505
6,5,,2026-07-31T05:11:29.952738,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.02868230000604
6,5,,2026-07-31T05:11:49.983947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029971699987072
6,5,,2026-07-31T05:12:10.014536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02928780001821
6,5,,2026-07-31T05:12:30.044162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02874530002009
6,5,,2026-07-31T05:12:50.074187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.028805999958422
6,5,,2026-07-31T05:13:10.104409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029007699980866
6,5,,2026-07-31T05:13:30.135069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029265200020745
6,5,,2026-07-31T05:13:50.166543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.03020519996062
6,5,,2026-07-31T05:14:10.195898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.028237399994396
6,5,,2026-07-31T05:14:30.224546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.027693899988662
6,5,,2026-07-31T05:14:50.254867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029283499985468
6,5,,2026-07-31T05:15:10.285570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02949390001595
6,5,,2026-07-31T05:15:30.315755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029081400018185
6,5,,2026-07-31T05:15:50.346572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02964650001377
6,5,,2026-07-31T05:16:10.376701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.028854899981525
6,5,,2026-07-31T05:16:30.406722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02895140001783
6,5,,2026-07-31T05:16:50.436577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02861470001517
6,5,,2026-07-31T05:17:10.467875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.03000740002608
6,5,,2026-07-31T05:17:30.497743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.028644000005443
6,5,,2026-07-31T05:17:50.527721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.028917299991008
6,5,,2026-07-31T05:18:10.557377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.028569599962793
6,5,,2026-07-31T05:18:30.586846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02838169998722
6,5,,2026-07-31T05:18:50.616617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02876199997263
6,5,,2026-07-31T05:19:10.647510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029771299974527
6,5,,2026-07-31T05:19:30.677243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.028697400004603
6,5,,2026-07-31T05:19:50.706780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.028581199992914
6,5,,2026-07-31T05:20:10.736297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.028338700009044
6,5,,2026-07-31T05:20:30.766370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.028485200018622
6,5,,2026-07-31T05:20:50.796946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0294132999843
6,5,,2026-07-31T05:21:10.827520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029505799990147
6,5,,2026-07-31T05:21:30.857208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02857630001381
6,5,,2026-07-31T05:21:50.887963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.02933160000248
6,5,,2026-07-31T05:22:10.918566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0293181000161
6,5,,2026-07-31T05:22:30.949408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.029476499999873
6,5,,2026-07-31T05:22:50.980887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.029804499994498
6,5,,2026-07-31T05:23:11.012451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.030330100038555
6,5,,2026-07-31T05:23:31.042032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.028612599999178
6,5,,2026-07-31T05:23:51.070657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.027554400032386
6,5,,2026-07-31T05:24:11.098564,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20.02716929995222
6,5,,2026-07-31T05:24:31.126285,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20.026976499997545
6,5,,2026-07-31T05:24:51.155411,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20.02805319998879
6,5,,2026-07-31T05:25:11.183929,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.027680099999998
6,5,,2026-07-31T05:25:31.214002,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20.028975800029002
6,5,,2026-07-31T05:25:51.244363,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.02925399999367
6,5,,2026-07-31T05:26:11.272767,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20.027307699958328
6,5,,2026-07-31T05:26:31.303200,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.029198799980804
6,5,,2026-07-31T05:26:51.330679,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.02669379999861
6,5,,2026-07-31T05:27:11.360410,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20.028579999983776
6,5,,2026-07-31T05:27:31.392365,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.030737599998247
6,5,,2026-07-31T05:27:51.422351,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20.029003600007854
6,5,,2026-07-31T05:28:11.451008,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.028084499994293
6,5,,2026-07-31T05:28:31.480640,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20.028459499997552
6,5,,2026-07-31T05:28:51.509878,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20.028224500012584
6,5,,2026-07-31T05:29:11.539220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.028209800017066
6,5,,2026-07-31T05:29:31.570393,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20.02970049995929
6,5,,2026-07-31T05:29:51.599967,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.028683900018223
6,5,,2026-07-31T05:30:11.628696,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.027652599965222
6,5,,2026-07-31T05:30:31.659306,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.029405800043605
6,5,,2026-07-31T05:30:51.687367,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20.027176600007806
6,5,,2026-07-31T05:31:11.717131,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20.02867410000181
6,5,,2026-07-31T05:31:31.746731,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20.028458399989177
6,5,,2026-07-31T05:31:51.778307,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.03002689999994
6,5,,2026-07-31T05:32:11.809002,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20.029466600040905
6,5,,2026-07-31T05:32:31.838347,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.02828149998095
6,5,,2026-07-31T05:32:51.867523,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.02823779999744
6,5,,2026-07-31T05:33:11.896806,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.028213200042956
6,5,,2026-07-31T05:33:31.926428,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.02854110003682
6,5,,2026-07-31T05:33:51.955865,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20.028549299982842
6,5,,2026-07-31T05:34:11.987373,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.030191700032447
6,5,,2026-07-31T05:34:32.018963,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20.03037839999888
6,5,,2026-07-31T05:34:52.047711,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20.027890499972273
6,5,,2026-07-31T05:35:12.075457,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,20.02700260002166
6,5,,2026-07-31T05:35:32.105765,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,20.0293851000024
6,5,,2026-07-31T05:35:52.134104,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,20.027224899968132
6,5,,2026-07-31T05:36:12.163575,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,20.02861749997828
6,5,,2026-07-31T05:36:32.191140,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,20.02674720005598
6,5,,2026-07-31T05:36:52.222092,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,20.02992580004502
6,5,,2026-07-31T05:37:12.251395,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,20.02837630000431
6,5,,2026-07-31T05:37:32.281144,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,20.028559500002302
6,5,,2026-07-31T05:37:52.310367,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,20.028178599954117
6,5,,2026-07-31T05:38:12.338163,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,20.026956699963193
6,5,,2026-07-31T05:38:32.367105,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,20.02792339998996
6,5,,2026-07-31T05:38:52.398180,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,20.029719699989073
6,5,,2026-07-31T05:39:12.426582,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,20.027373899996746
6,5,,2026-07-31T05:39:32.456731,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,20.028973200009204
6,5,,2026-07-31T05:39:52.487197,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,20.02927830000408
6,5,,2026-07-31T05:40:12.517357,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,20.029047299991362
6,5,,2026-07-31T05:40:32.548239,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,20.0298106999835
6,5,,2026-07-31T05:40:52.578236,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,20.028904800012242
6,5,,2026-07-31T05:41:12.607685,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,20.02845719998004
6,5,,2026-07-31T05:41:32.638610,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,20.02965189999668
6,5,,2026-07-31T05:41:52.669578,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,20.02935799997067
6,5,,2026-07-31T05:42:12.699025,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,20.028377100010403
6,5,,2026-07-31T05:42:32.729765,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,20.029517199960537
6,5,,2026-07-31T05:42:52.760369,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,20.02945929998532
6,5,,2026-07-31T05:43:12.791309,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,20.029752800008282
6,5,,2026-07-31T05:43:32.821646,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,20.0290749000269
6,5,,2026-07-31T05:43:52.851091,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,20.028468500007875
6,5,,2026-07-31T05:44:12.880264,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,20.02818889997434
6,5,,2026-07-31T05:44:32.909401,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,20.028043600032106
6,5,,2026-07-31T05:44:52.937729,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,20.02750860003289
6,5,,2026-07-31T05:45:12.968408,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,20.029511000029743
6,5,,2026-07-31T05:45:32.999833,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,20.030181300011463
6,5,,2026-07-31T05:45:53.030342,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,20.02953980001621
6,5,,2026-07-31T05:46:13.059976,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,20.02855940000154
6,5,,2026-07-31T05:46:33.089507,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,20.028493000019807
6,5,,2026-07-31T05:46:53.119039,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,20.028715599968564
6,5,,2026-07-31T05:47:13.149065,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,20.02910390001489
6,5,,2026-07-31T05:47:33.180884,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,20.030750299978536
6,5,,2026-07-31T05:47:53.213317,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,20.029363800014835
6,5,,2026-07-31T05:48:13.242540,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,20.027837399975397
6,5,,2026-07-31T05:48:33.272725,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,20.029187600011937
6,5,,2026-07-31T05:48:53.302699,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,20.028833799995482
6,5,,2026-07-31T05:49:13.332644,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,20.028964299999643
6,5,,2026-07-31T05:49:33.362196,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,20.02826950000599
6,5,,2026-07-31T05:49:53.392513,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,20.029074399964884
6,5,,2026-07-31T05:50:13.422037,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,20.028366199985612
6,5,,2026-07-31T05:50:33.452327,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,20.029095400008373
6,5,,2026-07-31T05:50:53.482439,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,20.028981299954467
6,5,,2026-07-31T05:51:13.513236,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,20.02944650000427
6,5,,2026-07-31T05:51:33.543440,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,20.028836800018325
6,5,,2026-07-31T05:51:53.573224,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,20.028817599988542
6,5,,2026-07-31T05:52:13.603071,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,20.02884029998677
